site_id,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
01481000,0.322631,-0.590423,0.749686,0.30143,0.424679,-0.030106,-0.709241,0.266178,-10.249344,-263.878225,-0.856643,-0.274369,depth,val,10,2,100,1a_multitask_do_gpp_er
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01473500,19.542707,-6.25818,28.200046,5.335062,4.956952,-18.11254,-28.18142,-5.203095,-777.370297,-19.115913,-83.388198,-1.161158,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01480617,16.732091,-7.511543,24.825519,6.894772,4.354085,-15.66751,-24.811531,-6.830704,-914.90632,-51.051814,-171.365593,-1.301003,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01480870,16.873912,-7.582557,24.798173,7.15778,4.846712,-15.832397,-24.785373,-7.076063,-1003.277447,-42.878851,-193.608828,-1.179932,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01481000,16.932104,-5.649826,26.383752,5.912989,4.660278,-15.582982,-26.362015,-5.831787,-623.944863,-35.251386,-101.951326,-1.143693,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01472104,0.910989,0.615151,0.805593,1.743988,0.1324,0.436641,0.392972,1.704869,-0.614958,-28.339118,0.536652,0.777303,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01473500,1.149634,0.722361,0.680053,1.982898,0.14567,0.673431,0.228241,1.895081,0.097031,-14.445137,0.677491,0.879414,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01475530,8.137436,-41.879075,9.616523,6.824958,4.066271,-8.086,-9.604397,-6.818811,-460.564517,-963.709414,-837.292445,-0.189032,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01475548,7.091894,-8.892216,10.668297,3.116507,2.218242,-6.728641,-10.657803,-3.037641,-309.394279,-19.104798,-46.693703,-0.551833,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01480617,0.610051,0.850843,0.439701,0.609537,0.068206,-0.063982,-0.165487,0.475222,0.242146,-1.668412,0.836176,0.920219,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01480870,0.575078,0.855611,0.435277,0.88804,0.067718,0.206547,0.188125,0.85976,0.202083,-22.978144,0.836563,0.929433,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01481000,0.605874,0.879434,0.551557,0.658435,0.068864,-0.015039,-0.235735,0.556454,0.172356,-5.114265,0.865115,0.935043,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01481500,0.676891,0.900634,0.97625,0.492516,0.070371,-0.312645,-0.822364,0.346608,-1.635877,-1.583987,0.885616,0.950444,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01472104,0.906469,0.69671400000000006,1.770596,1.179437,0.095423,0.141185,-1.348521,1.089857,-1.046819,-11.516086,0.678513,0.724719,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01473500,1.142229,0.708915,0.897403,1.678176,0.124003,0.774981,-0.052796,1.611191,-0.125937,-21.340108,0.686339,0.881577,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01475530,8.971238,-44.713376,10.86939,7.601003,3.768419,-8.914101,-10.856087,-7.59727,-1044.227163,-3189.303259,-754.042456,-0.187012,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01475548,8.154842,-13.783198,11.56301,4.67342,2.192399,-7.877802,-11.554378,-4.63981,-519.260365,-69.023167,-80.896635,-0.55234,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01480617,0.465848,0.917512,0.382974,0.678594,0.047651,0.151526,-0.055317,0.574022,0.335186,-6.625075,0.909402,0.953697,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01480870,0.515498,0.901043,0.452379,0.761857,0.054458,0.057191,-0.213277,0.718016,0.081427,-21.877635,0.888102,0.866179,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01481000,0.564831,0.893215,0.625545,0.65745,0.056876,0.095801,-0.309082,0.568726,-0.158532,-7.087765,0.887431,0.940394,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01481500,0.572126,0.92451,1.021875,0.361498,0.0525,-0.23845,-0.903353,0.278226,-2.583035,-2.208661,0.924764,0.940491,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01472104,1.653339,0.484258,3.785238,1.858779,0.140633,-0.049673,-3.426856,1.816938,-2.822905,-14.128906,0.471859,0.478044,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01473500,1.444902,0.59129,1.284994,2.071673,0.144617,1.014626,-0.642849,2.006529,-0.702014,-34.100427,0.544195,0.789997,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01475530,10.372353,-35.581953,13.490784,8.342506,3.531272,-10.270389,-13.47094,-8.335262,-702.046361,-799.76559,-518.821298,-0.243187,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01475548,9.696834,-13.627599,14.648728,5.633562,2.290206,-9.361371,-14.614427,-5.61501,-202.921977,-157.809174,-91.170091,-0.600711,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01480617,0.757861,0.826262,0.897016,1.076519,0.068664,0.291103,-0.612821,1.014386,-2.26998,-27.280488,0.813493,0.842522,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01480870,1.297339,0.635678,2.924657,1.263671,0.105592,-0.308977,-2.622965,1.214357,-13.115156,-20.084272,0.665387,0.587748,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01481000,0.868107,0.775522,1.256898,1.149869,0.079103,0.221204,-0.965643,1.058045,-1.905901,-10.64208,0.763464,0.805171,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01481500,0.578045,0.915553,1.006206,0.697861,0.049859,-0.034289,-0.894817,0.66546400000000006,-3.056472,-16.227219,0.917096,0.869592,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01473500,2.003097,-0.445873,2.354305,2.890888,1.241061,1.114509,-2.029012,2.6851409999999998,-4.04005,-1065.95562,-0.582661,0.007571,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01480617,1.804106,0.250364,4.292355,2.104038,0.601744,0.323067,-3.869892,1.978494,-3.405988,-29.871959,0.118062,0.206092,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01480870,3.196638,0.096037,9.154273,2.07376,0.565027,-0.277598,-7.925918,1.954959,-2.57744,-24.225935,0.138164,0.003044,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01481000,1.627746,0.391921,3.850657,1.538304,0.540522,-0.360679,-3.722344,1.410314,-10.940049,-25.073303,0.418957,0.331659,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01473500,2.845015,0.024555,2.938672,6.290121,NA,0.708454,-2.820692,6.157201,-276.311126,-27.952104,NA,-0.008598,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01480617,1.295605,0.204014,2.160218,1.76747,NA,-0.660415,-2.11124,1.587162,-47.954474,-4.402032,NA,0.28857,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01480870,1.910251,0.069319,2.05495,4.39976,NA,-0.142881,-2.008758,3.951879,-32.643597,-4.564412,NA,0.032545,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01481000,1.194502,0.455538,1.556619,2.725772,NA,0.097735,-1.411598,2.427573,-12.934996,-3.66218,NA,0.412929,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01473500,2.626875,-1.060107,6.204428,0.439044,1.017235,-1.824125,-6.131743,0.317315,-52.403504,-6.002827,-2.135035,-0.660789,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01480617,9.90679,-11.425955,15.338967,5.83962,2.223132,-9.511387,-15.314572,-5.764346,-287.334249,-36.238786,-70.751417,-0.47045,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01480870,6.181954,-9.222445,9.710997,3.21681,1.768106,-5.890775,-9.668215,-3.139079,-122.831054,-16.217691,-35.011658,-0.373838,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01481000,4.138822,-14.986269,5.469871,2.262682,1.576926,-4.01096,-5.465995,-2.11423,-959.423322,-6.997884,-35.355991,-0.426875,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01473500,0.803929,-1.95167,1.699596,0.208767,0.729237,-0.619084,-1.656247,-0.063794,-17.370057,-11.903405,-4.063687,-0.426344,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01480617,0.24181,-3.521744,0.227106,0.337815,0.505481,0.15935,-0.154032,0.330552,-6.197598,-950.616591,-2.978858,-0.233993,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01480870,0.469783,-8.061909,0.191845,0.652333,0.719069,0.409157,-0.041689,0.643996,-0.789619,-4231.659862,-5.801957,-0.525268,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01481000,0.322631,-0.590423,0.749686,0.30143,0.424679,-0.030106,-0.709241,0.266178,-10.249344,-263.878225,-0.856643,-0.274369,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01473500,19.08745,-6.037906,28.820184,6.895464,4.915409,-17.641504,-28.802978,-6.833844,-866.223612,-55.276191,-141.10627,-1.222302,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01480617,16.732091,-7.511543,24.825519,6.894772,4.354085,-15.66751,-24.811531,-6.830704,-914.90632,-51.051814,-171.365593,-1.301003,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01480870,16.873912,-7.582557,24.798173,7.15778,4.846712,-15.832397,-24.785373,-7.076063,-1003.277447,-42.878851,-193.608828,-1.179932,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01481000,16.932104,-5.649826,26.383752,5.912989,4.660278,-15.582982,-26.362015,-5.831787,-623.944863,-35.251386,-101.951326,-1.143693,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,3,100,1a_multitask_do_gpp_er
01472104,0.959165,0.667015,1.3643,1.715955,0.137448,-0.03323,-0.844048,1.609336,-2.282632,-7.489032,0.578202,0.711925,do_min,train,10,3,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,3,100,1a_multitask_do_gpp_er
014721254,0.598401,0.851052,0.865486,0.605603,0.078037,-0.185797,-0.752408,0.592902,0.245948,-23.7077,0.83350900000000006,0.806605,do_min,train,10,3,100,1a_multitask_do_gpp_er
014721259,0.717572,0.639257,0.98835,1.045054,0.079535,-0.131913,-0.793019,0.73962,-0.886324,-13.801247,0.616216,0.740245,do_min,train,10,3,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,3,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,3,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,3,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,3,100,1a_multitask_do_gpp_er
01480617,0.745906,0.830653,1.012204,0.791869,0.082433,-0.231867,-0.726624,0.628328,-0.241474,-2.15556,0.804128,0.909959,do_min,train,10,3,100,1a_multitask_do_gpp_er
01480870,0.700877,0.81364,0.663414,1.224296,0.085324,0.097658,-0.303,1.161415,-0.088377,-11.672506,0.773831,0.827386,do_min,train,10,3,100,1a_multitask_do_gpp_er
01481000,0.690057,0.850186,0.755626,1.030594,0.08027,-0.117943,-0.448817,0.954912,-0.914823,-8.273677,0.82708,0.858361,do_min,train,10,3,100,1a_multitask_do_gpp_er
01481500,0.684952,0.907478,1.217439,0.531277,0.067529,-0.322321,-1.118763,0.222591,-4.18159,-2.34368,0.902944,0.933742,do_min,train,10,3,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01472104,1.067876,0.616945,1.757655,1.171449,0.114676,-0.328903,-1.293504,1.103917,-1.768662,-8.642366,0.586217,0.69172,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,3,100,1a_multitask_do_gpp_er
014721254,0.708471,0.779064,1.03282,1.047077,0.087592,0.020213,-0.922927,1.032249,-0.220777,-56.401626,0.742837,0.658691,do_mean,train,10,3,100,1a_multitask_do_gpp_er
014721259,0.710074,0.639266,0.897198,1.191276,0.076187,0.162958,-0.731648,1.052238,-0.813792,-14.442216,0.600898,0.628388,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01480617,0.690571,0.857987,1.086344,0.642557,0.065917,-0.324254,-0.890999,0.562038,-0.490931,-5.749083,0.849295,0.869828,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01480870,0.623784,0.84139,0.801893,0.862311,0.06399,-0.169766,-0.589766,0.818723,-1.323892,-11.777704,0.826429,0.825761,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01481000,0.704163,0.827815,0.87949600000000006,0.959545,0.071997,-0.176629,-0.472932,0.894422,-1.082179,-9.056991,0.81379,0.850113,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01481500,0.579472,0.928617,0.957859,0.678571,0.05279,-0.067213,-0.840909,0.642779,-3.059362,-8.94261,0.929492,0.905879,do_mean,train,10,3,100,1a_multitask_do_gpp_er
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,train,10,3,100,1a_multitask_do_gpp_er
01472104,1.894048,0.360442,4.182904,1.628782,0.165338,-0.497332,-3.781567,1.575171,-7.415955,-17.174294,0.367721,0.438203,do_max,train,10,3,100,1a_multitask_do_gpp_er
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,train,10,3,100,1a_multitask_do_gpp_er
