rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
2.260262,-0.252937,1.478197,2.447848,0.820137,-0.569682,-0.514615,-0.511858,-2.455248,-10.553276,-12.194767,0.419971,do_min,val_times,10,5,100,1a_multitask_do_gpp_er
2.471283,-0.626349,1.829266,2.618549,0.735748,-0.58564,-0.612077,-0.479188,-5.475367,-20.711656,-13.506508,0.309966,do_mean,val_times,10,5,100,1a_multitask_do_gpp_er
2.977867,-1.019475,4.323977,2.764444,0.714956,-0.592812,-2.377646,0.492851,-21.210724,-26.176391,-13.557938,0.243139,do_max,val_times,10,5,100,1a_multitask_do_gpp_er
2.240309,0.225309,5.942492,1.969597,0.711689,-0.03328,-4.931404,1.834924,-1.888517,-50.384009,0.20123,0.187633,GPP,val_times,10,5,100,1a_multitask_do_gpp_er
2.110187,-0.021082,2.08958,5.138189,NA,0.055666,-1.920814,4.664473,-24.759688,-7.978113,NA,0.060983,ER,val_times,10,5,100,1a_multitask_do_gpp_er
6.303502,-2.271851,12.457656,0.818838,1.719015,-5.351975,-12.292796,-0.687054,-39.555267,-4.619705,-6.35873,-0.332551,K600,val_times,10,5,100,1a_multitask_do_gpp_er
0.776682,-1.912482,1.675123,0.281671,2.130562,-0.628867,-1.611448,-0.235677,-16.480082,-228.283576,-15.554394,-0.367293,depth,val_times,10,5,100,1a_multitask_do_gpp_er
17.676336,-6.656749,26.810828,7.182659,4.201776,-16.526377,-26.783282,-7.105246,-414.341907,-50.009742,-84.329774,-0.525668,temp.water,val_times,10,5,100,1a_multitask_do_gpp_er
0.728948,0.87155,0.816773,1.125279,0.087061,0.093644,-0.468258,0.965186,0.041019,-3.421239,0.838076,0.902248,do_min,train,10,6,100,1a_multitask_do_gpp_er
0.697567,0.867375,0.902688,0.931618,0.070778,0.110786,-0.45027,0.823281,-0.363404,-3.721651,0.852213,0.900795,do_mean,train,10,6,100,1a_multitask_do_gpp_er
1.174282,0.659063,2.316892,1.394963,0.102872,0.079075,-1.678098,1.295817,-4.503864,-9.336641,0.65512,0.706007,do_max,train,10,6,100,1a_multitask_do_gpp_er
2.215959,0.174991,5.512412,2.360571,0.707311,0.110117,-4.903729,2.265152,-3.910732,-70.486545,0.119343,0.101313,GPP,train,10,6,100,1a_multitask_do_gpp_er
1.871098,0.211864,2.460083,4.191721,NA,-0.059575,-2.252822,3.772646,-38.055705,-4.685872,NA,0.197575,ER,train,10,6,100,1a_multitask_do_gpp_er
8.340092,-3.796393,15.652661,2.856383,3.535237,-7.439267,-15.45738,-2.640442,-40.367631,-6.94921,-28.152472,-0.571045,K600,train,10,6,100,1a_multitask_do_gpp_er
0.576385,-1.301415,0.730623,0.805778,0.706923,0.396899,-0.467923,0.795059,-0.881852,-659.298999,-1.704871,-0.457117,depth,train,10,6,100,1a_multitask_do_gpp_er
17.762344,-7.469122,25.281579,5.740058,NA,-16.641133,-25.259066,-5.513014,-546.910885,-13.031872,NA,-1.129165,temp.water,train,10,6,100,1a_multitask_do_gpp_er
2.209242,-0.139411,1.428692,2.524312,0.711026,-0.12722,-0.378432,0.573815,-2.175365,-13.041068,-8.381758,0.465017,do_min,val,10,6,100,1a_multitask_do_gpp_er
2.450117,-0.506864,1.882181,2.585267,0.72183,-0.214698,-0.632315,0.446805,-4.881018,-23.952453,-12.065591,0.353371,do_mean,val,10,6,100,1a_multitask_do_gpp_er
2.943177,-0.85234,4.267445,2.837126,0.676113,-0.247294,-2.500026,1.224826,-16.142508,-34.702029,-11.1456,0.279028,do_max,val,10,6,100,1a_multitask_do_gpp_er
2.57821,0.125486,6.454159,2.788972,0.991571,0.288902,-5.388641,2.706919,-2.282267,-239.33241,-0.054698,0.038678,GPP,val,10,6,100,1a_multitask_do_gpp_er
3.116676,-0.070042,2.211736,7.969399,NA,0.926567,-2.022011,7.348188,-31.521267,-6.26456,NA,-0.068774,ER,val,10,6,100,1a_multitask_do_gpp_er
5.737263,-2.090354,12.1844,1.314701,3.207929,-4.74661,-11.978637,-1.250499,-29.238991,-12.858856,-22.994796,-0.559252,K600,val,10,6,100,1a_multitask_do_gpp_er
0.805449,-0.032177,1.963871,0.8595,0.686006,-0.04636,-1.756135,0.847841,-4.17447,-1212.516926,-0.103786,-0.349405,depth,val,10,6,100,1a_multitask_do_gpp_er
19.012668,-6.674391,28.145064,6.215242,6.778861,-17.682661,-28.123829,-6.075945,-655.805205,-24.620353,-68.10727,-1.062012,temp.water,val,10,6,100,1a_multitask_do_gpp_er
2.283148,-0.278438,1.488611,2.652353,0.758563,-0.309502,-0.369665,0.044077,-2.504104,-12.564353,-10.356723,0.403085,do_min,val_times,10,6,100,1a_multitask_do_gpp_er
2.554118,-0.737203,1.887103,2.840838,0.771207,-0.378541,-0.52319,-0.083841,-5.891311,-24.554327,-14.937614,0.26872,do_mean,val_times,10,6,100,1a_multitask_do_gpp_er
3.055943,-1.12676,4.424986,2.989798,0.721067,-0.442335,-2.532215,0.831641,-22.260547,-30.787764,-13.807892,0.207748,do_max,val_times,10,6,100,1a_multitask_do_gpp_er
2.325689,0.165136,5.889342,2.492512,0.78096,0.285439,-4.813255,2.39613,-1.837079,-81.290107,0.03817,0.100721,GPP,val_times,10,6,100,1a_multitask_do_gpp_er
1.963216,0.116198,2.185232,4.603012,NA,-0.050858,-2.03352,4.159241,-27.172003,-6.205251,NA,0.160154,ER,val_times,10,6,100,1a_multitask_do_gpp_er
7.233124,-3.308057,13.564847,1.477535,3.588079,-6.370854,-13.420049,-1.424027,-47.084424,-17.29757,-37.85661,-0.527507,K600,val_times,10,6,100,1a_multitask_do_gpp_er
0.61198,-0.808217,0.760214,0.897144,0.787384,0.385572,-0.632955,0.88731,-2.600157,-2325.024255,-1.21968,-0.381726,depth,val_times,10,6,100,1a_multitask_do_gpp_er
18.065474,-6.99758,27.663417,7.200617,7.572699,-16.862348,-27.633196,-7.118584,-441.177816,-50.265137,-Inf,-0.991811,temp.water,val_times,10,6,100,1a_multitask_do_gpp_er
0.731386,0.870689,0.815439,1.022573,0.08747,-0.089935,-0.483451,0.851872,0.04415,-2.651,0.836553,0.915567,do_min,train,10,7,100,1a_multitask_do_gpp_er
0.698231,0.867123,0.960529,0.807269,0.070565,-0.093032,-0.560603,0.681966,-0.543726,-2.545312,0.853101,0.91588,do_mean,train,10,7,100,1a_multitask_do_gpp_er
1.17123,0.660832,2.389111,1.199432,0.101491,-0.109908,-1.755257,1.101028,-4.85233,-6.641969,0.664316,0.736861,do_max,train,10,7,100,1a_multitask_do_gpp_er
2.188203,0.195529,5.379478,2.361272,0.70040500000000006,0.057385,-4.784264,2.207596,-3.676739,-70.528998,0.136457,0.129803,GPP,train,10,7,100,1a_multitask_do_gpp_er
1.865486,0.216584,2.459182,4.20302,NA,-0.017459,-2.273259,3.791698,-38.027099,-4.716565,NA,0.188162,ER,train,10,7,100,1a_multitask_do_gpp_er
8.958033,-4.53348,16.205575,3.635843,NA,-8.171645,-16.019733,-3.493414,-43.341785,-11.879568,NA,-0.477874,K600,train,10,7,100,1a_multitask_do_gpp_er
1.965994,-25.775311,2.893871,1.367024,NA,-1.885095,-2.817878,-1.32907,-28.522808,-1899.472389,NA,-1.901192,depth,train,10,7,100,1a_multitask_do_gpp_er
15.937385,-5.818235,23.446329,3.587628,2.482648,-14.609192,-23.421545,-3.191267,-470.249864,-4.48148,-22.23336,-1.243034,temp.water,train,10,7,100,1a_multitask_do_gpp_er
2.165136,-0.094369,1.52399,2.393401,0.676868,-0.322281,-0.540739,0.454963,-2.613105,-11.62249,-7.501995,0.491634,do_min,val,10,7,100,1a_multitask_do_gpp_er
2.384124,-0.426784,1.95173,2.376844,0.645195,-0.433108,-0.752736,0.189122,-5.32367,-20.091311,-9.438576,0.38663,do_mean,val,10,7,100,1a_multitask_do_gpp_er
2.861453,-0.7509,4.32261,2.487436,0.63273,-0.501575,-2.608181,0.798745,-16.588572,-26.443495,-9.636934,0.319449,do_max,val,10,7,100,1a_multitask_do_gpp_er
2.545487,0.147544,6.479605,2.501513,0.952357,0.119853,-5.442068,2.371007,-2.308198,-192.343435,0.027075,0.081826,GPP,val,10,7,100,1a_multitask_do_gpp_er
3.031784,-0.012544,2.439287,7.716923,NA,0.790976,-2.239218,7.079312,-38.557282,-5.811558,NA,-0.039705,ER,val,10,7,100,1a_multitask_do_gpp_er
6.350742,-2.786584,12.723369,2.031002,NA,-5.514505,-12.528464,-1.99298,-31.973364,-32.074587,NA,-0.539765,K600,val,10,7,100,1a_multitask_do_gpp_er
2.466087,-8.675982,4.110011,1.262645,NA,-2.312043,-4.005059,-1.214856,-21.663445,-2617.882906,NA,-1.331011,depth,val,10,7,100,1a_multitask_do_gpp_er
17.240185,-5.310178,26.389104,4.053169,2.461863,-15.685993,-26.365624,-3.836156,-576.406144,-9.895784,-24.617005,-1.210984,temp.water,val,10,7,100,1a_multitask_do_gpp_er
2.248936,-0.240412,1.556474,2.542008,0.722621,-0.491564,-0.466119,-0.049564,-2.830874,-11.459203,-9.30602,0.429843,do_min,val_times,10,7,100,1a_multitask_do_gpp_er
2.494264,-0.656738,1.946446,2.656226,0.689555,-0.582414,-0.634208,-0.268449,-6.331542,-21.340952,-11.741445,0.306083,do_mean,val_times,10,7,100,1a_multitask_do_gpp_er
2.985902,-1.030388,4.458592,2.691701,0.675476,-0.666912,-2.617296,0.471577,-22.615197,-24.764974,-11.994564,0.247218,do_max,val_times,10,7,100,1a_multitask_do_gpp_er
2.300703,0.182978,5.801808,2.336046,0.760862,0.210429,-4.752174,2.185576,-1.75337,-71.282922,0.087038,0.132438,GPP,val_times,10,7,100,1a_multitask_do_gpp_er
1.956405,0.12232,2.377584,4.476345,NA,-0.080576,-2.218166,4.059627,-32.349864,-5.814156,NA,0.135069,ER,val_times,10,7,100,1a_multitask_do_gpp_er
7.844661,-4.067317,14.102788,2.214589,NA,-7.097836,-13.965624,-2.180079,-50.973812,-40.105873,NA,-0.491205,K600,val_times,10,7,100,1a_multitask_do_gpp_er
1.938267,-17.138601,2.823876,1.136106,NA,-1.853886,-2.790878,-1.104754,-48.675427,-3729.160291,NA,-1.732363,depth,val_times,10,7,100,1a_multitask_do_gpp_er
16.258723,-5.477878,25.885534,5.010087,2.445607,-14.842019,-25.852306,-4.884352,-386.168089,-23.818365,-32.038238,-1.151428,temp.water,val_times,10,7,100,1a_multitask_do_gpp_er
0.706115,0.87947,0.741662,1.062595,0.083765,0.137639,-0.408273,0.867361,0.209287,-2.942385,0.850103,0.920254,do_min,train,10,8,100,1a_multitask_do_gpp_er
0.631595,0.891275,0.74038,0.925864,0.064367,0.163843,-0.348673,0.81154,0.082811,-3.663507,0.877771,0.928079,do_mean,train,10,8,100,1a_multitask_do_gpp_er
1.00896,0.748303,1.736492,1.303833,0.089669,0.166409,-1.167731,1.148266,-2.09173,-8.030211,0.737966,0.79167,do_max,train,10,8,100,1a_multitask_do_gpp_er
2.055249,0.290317,5.185269,1.890976,0.635248,-0.036886,-4.581057,1.705861,-3.345157,-44.873526,0.289649,0.25954,GPP,train,10,8,100,1a_multitask_do_gpp_er
1.897598,0.189381,2.26764,4.453407,NA,0.167684,-2.07317,4.024311,-32.184334,-5.417962,NA,0.181451,ER,train,10,8,100,1a_multitask_do_gpp_er
7.6718,-3.05852,14.95597,2.031416,2.011068,-6.649805,-14.756397,-1.743881,-36.767086,-3.020582,-8.744568,-0.747934,K600,train,10,8,100,1a_multitask_do_gpp_er
0.505136,-0.767609,1.003766,0.547668,0.626776,0.169572,-0.797549,0.52517,-2.551931,-304.031218,-1.126315,-0.279793,depth,train,10,8,100,1a_multitask_do_gpp_er
17.344053,-7.074935,24.822626,5.135224,4.071658,-16.164401,-24.799639,-4.877979,-527.198286,-10.230574,-56.617322,-1.089104,temp.water,train,10,8,100,1a_multitask_do_gpp_er
2.162427,-0.091632,1.349436,2.395503,0.760934,-0.184815,-0.324536,0.433872,-1.832832,-11.644671,-9.734054,0.475405,do_min,val,10,8,100,1a_multitask_do_gpp_er
2.448118,-0.504407,1.769476,2.541194,0.823311,-0.227986,-0.479302,0.334246,-4.19779,-23.10894,-15.985734,0.340572,do_mean,val,10,8,100,1a_multitask_do_gpp_er
2.932287,-0.838659,4.071568,2.708532,0.795145,-0.245177,-2.044414,0.976027,-14.604934,-31.53896,-15.798583,0.278604,do_max,val,10,8,100,1a_multitask_do_gpp_er
2.714528,0.030565,5.931773,3.632375,1.069635,0.652607,-4.746307,3.441291,-1.772449,-406.666792,-0.2273,0.032979,GPP,val,10,8,100,1a_multitask_do_gpp_er
2.908992,0.067814,2.539359,7.525232,NA,0.669705,-2.385863,6.903897,-41.869559,-5.477358,NA,-5.9e-4,ER,val,10,8,100,1a_multitask_do_gpp_er
5.06176,-1.40548,11.438605,0.433764,1.517308,-3.850109,-11.22017,-0.236885,-25.650488,-0.508625,-4.270503,-0.718937,K600,val,10,8,100,1a_multitask_do_gpp_er
0.906071,-0.30618,2.284972,0.539428,0.764125,-0.29993,-2.097817,0.521549,-6.004899,-476.992431,-0.369488,-0.403667,depth,val,10,8,100,1a_multitask_do_gpp_er
18.64071,-6.377049,27.72853,5.743404,4.266588,-17.276489,-27.706184,-5.596302,-636.508203,-20.878014,-89.737351,-1.059513,temp.water,val,10,8,100,1a_multitask_do_gpp_er
2.256942,-0.249259,1.407393,2.561714,0.813409,-0.338879,-0.320655,-0.058388,-2.132168,-11.653117,-12.044951,0.406948,do_min,val_times,10,8,100,1a_multitask_do_gpp_er
2.563041,-0.749362,1.795196,2.824533,0.880872,-0.391349,-0.445039,-0.173816,-5.23641,-24.261824,-19.778338,0.252831,do_mean,val_times,10,8,100,1a_multitask_do_gpp_er
3.052944,-1.122587,4.241362,2.908999,0.849688,-0.445525,-2.124874,0.606401,-20.370113,-29.092857,-19.56177,0.198906,do_max,val_times,10,8,100,1a_multitask_do_gpp_er
2.348022,0.149026,5.577632,2.977701,0.799154,0.306436,-4.480431,2.703534,-1.544705,-116.445202,-0.007168,0.142264,GPP,val_times,10,8,100,1a_multitask_do_gpp_er
1.883364,0.186632,2.360081,4.403304,NA,-0.061851,-2.22853,4.012371,-31.860676,-5.593595,NA,0.144164,ER,val_times,10,8,100,1a_multitask_do_gpp_er
6.514533,-2.49459,12.813717,0.530478,1.812789,-5.483098,-12.6605,-0.377987,-41.906677,-1.358592,-7.183477,-0.806569,K600,val_times,10,8,100,1a_multitask_do_gpp_er
0.559215,-0.509851,1.161648,0.509979,0.697682,0.123518,-1.063574,0.500954,-7.406195,-750.612454,-0.742738,-0.389407,depth,val_times,10,8,100,1a_multitask_do_gpp_er
17.683177,-6.662676,27.237795,6.646592,4.291816,-16.433217,-27.206618,-6.555552,-427.676016,-42.679804,-176.231574,-1.029113,temp.water,val_times,10,8,100,1a_multitask_do_gpp_er
0.709947,0.878159,0.848607,0.968486,0.084361,-0.074644,-0.479165,0.755101,-0.035189,-2.274993,0.847965,0.921912,do_min,train,10,9,100,1a_multitask_do_gpp_er
0.66261,0.880335,0.86213,0.750773,0.0668,-0.068,-0.435119,0.600337,-0.243641,-2.066445,0.868355,0.936249,do_mean,train,10,9,100,1a_multitask_do_gpp_er
1.062226,0.721026,1.853239,1.069672,0.092655,-0.067706,-1.130091,0.926435,-2.521427,-5.077926,0.720225,0.829983,do_max,train,10,9,100,1a_multitask_do_gpp_er
1.758269,0.480595,3.900138,1.912286,0.604088,-0.049947,-3.264175,1.174043,-1.458232,-45.913312,0.339574,0.532201,GPP,train,10,9,100,1a_multitask_do_gpp_er
1.814853,0.258534,2.342008,4.045466,NA,0.010904,-2.134326,3.645171,-34.396628,-4.296017,NA,0.241613,ER,train,10,9,100,1a_multitask_do_gpp_er
9.221297,-4.863503,16.718947,3.632478,NA,-8.373693,-16.531433,-3.45587,-46.195666,-11.855739,NA,-0.893188,K600,train,10,9,100,1a_multitask_do_gpp_er
0.912878,-4.772918,1.588095,0.604417,1.556834,-0.784651,-1.445709,-0.528728,-7.891031,-370.520486,-11.937474,-0.355003,depth,train,10,9,100,1a_multitask_do_gpp_er
16.614326,-6.409745,24.140322,5.004689,3.381227,-15.456545,-24.11536,-4.77522,-498.559996,-9.666878,-42.09536,-0.650047,temp.water,train,10,9,100,1a_multitask_do_gpp_er
2.140735,-0.069841,1.401301,2.517782,0.662207,-0.282876,-0.398587,0.581076,-2.054776,-12.968513,-7.137673,0.497143,do_min,val,10,9,100,1a_multitask_do_gpp_er
2.366659,-0.405956,1.795568,2.550069,0.636933,-0.361663,-0.542387,0.421873,-4.352211,-23.277615,-9.172947,0.384799,do_mean,val,10,9,100,1a_multitask_do_gpp_er
2.786618,-0.660516,4.025858,2.613473,0.602749,-0.452315,-2.077749,0.968188,-14.256522,-29.295044,-8.652794,0.340923,do_max,val,10,9,100,1a_multitask_do_gpp_er
2.415513,0.232375,6.057769,2.442511,0.928659,-0.096745,-4.842555,2.001104,-1.891478,-183.330446,0.066488,0.28256,GPP,val,10,9,100,1a_multitask_do_gpp_er
3.128796,-0.07838,2.278179,8.009334,NA,0.94673,-2.099249,7.378497,-33.504547,-6.337549,NA,-0.085154,ER,val,10,9,100,1a_multitask_do_gpp_er
6.443447,-2.89794,13.209359,2.028313,NA,-5.521637,-13.008926,-1.989868,-34.540417,-31.987067,NA,-0.937792,K600,val,10,9,100,1a_multitask_do_gpp_er
1.336876,-1.843548,2.745616,0.503229,1.745787,-1.088328,-2.5906,-0.372326,-9.113922,-414.991813,-5.964676,-0.285778,depth,val,10,9,100,1a_multitask_do_gpp_er
17.997126,-5.876447,27.078658,5.729239,3.427309,-16.651403,-27.055743,-5.603853,-606.975892,-20.770231,-48.648605,-0.567452,temp.water,val,10,9,100,1a_multitask_do_gpp_er
2.226081,-0.215328,1.441549,2.630761,0.706486,-0.462659,-0.385457,0.021766,-2.286043,-12.344401,-8.850942,0.433644,do_min,val_times,10,9,100,1a_multitask_do_gpp_er
2.476878,-0.633722,1.808213,2.785343,0.68029,-0.533868,-0.499832,-0.140268,-5.327178,-23.565683,-11.401342,0.302601,do_mean,val_times,10,9,100,1a_multitask_do_gpp_er
2.91481,-0.934855,4.166373,2.774577,0.643232,-0.625665,-2.102945,0.556716,-19.62112,-26.375996,-10.783557,0.262832,do_max,val_times,10,9,100,1a_multitask_do_gpp_er
2.02976,0.364081,4.99459,2.227458,0.69888,-0.070852,-3.797835,1.612347,-1.040504,-64.719165,0.213548,0.426372,GPP,val_times,10,9,100,1a_multitask_do_gpp_er
1.963627,0.115828,2.229224,4.605574,NA,0.025469,-2.055815,4.173891,-28.31771,-6.213274,NA,0.162058,ER,val_times,10,9,100,1a_multitask_do_gpp_er
8.015488,-4.290414,14.65359,2.10974,NA,-7.183535,-14.51819,-2.075374,-55.112895,-36.305725,NA,-0.994051,K600,val_times,10,9,100,1a_multitask_do_gpp_er
0.840128,-2.407747,1.4395,0.468936,1.518559,-0.699293,-1.377804,-0.344321,-11.908426,-634.501026,-5.841559,-0.14369,depth,val_times,10,9,100,1a_multitask_do_gpp_er
16.993309,-6.076456,26.56982,6.47405,3.378546,-15.745751,-26.536839,-6.400988,-406.908276,-40.441425,-62.052653,-0.70761,temp.water,val_times,10,9,100,1a_multitask_do_gpp_er
0.768408,0.857266,0.962207,0.857898,0.088524,-0.075006,-0.712469,0.57585,-0.330894,-1.569774,0.832589,0.908118,do_min,train,10,0,100,2_multitask_dense
0.628069,0.892486,0.900024,0.720326,0.063074,-0.046038,-0.560012,0.554801,-0.35537,-1.822773,0.882633,0.92434,do_mean,train,10,0,100,2_multitask_dense
1.011222,0.747173,1.882816,1.156212,0.088568,-0.022011,-1.265288,0.950495,-2.634725,-6.101158,0.744364,0.787515,do_max,train,10,0,100,2_multitask_dense
2.270062,0.134214,5.653608,2.599819,0.731812,0.038666,-5.037835,2.545036,-4.165523,-85.711427,0.057276,0.02855,GPP,train,10,0,100,2_multitask_dense
1.968978,0.12725,2.487328,4.497197,NA,0.021074,-2.386051,4.029067,-38.92557,-5.544796,NA,0.118669,ER,train,10,0,100,2_multitask_dense
3.091187,0.341094,7.085507,4.237822,0.589164,-0.09056,-6.665606,4.076014,-7.476688,-16.497514,0.163663,0.230036,K600,train,10,0,100,2_multitask_dense
0.360532,0.099553,0.938158,0.251232,0.398427,-0.035646,-0.778228,0.22015,-2.102783,-63.188813,0.140788,0.085857,depth,train,10,0,100,2_multitask_dense
1.02309,0.971903,1.391794,1.171709,0.149425,0.189423,-1.088135,0.461076,-0.660548,0.415314,0.915836,0.970457,temp.water,train,10,0,100,2_multitask_dense
1.774406,0.264979,1.441206,1.391417,0.357492,-0.494307,-0.793729,-0.071693,-2.231234,-3.266078,-1.371624,0.634884,do_min,val,10,0,100,2_multitask_dense
1.99307,0.002884,1.683365,1.649816,0.381007,-0.425606,-0.736863,-0.010817,-3.704205,-9.161859,-2.640197,0.530958,do_mean,val,10,0,100,2_multitask_dense
2.576399,-0.419431,3.768475,2.123779,0.463448,-0.355766,-2.069758,0.792162,-12.368107,-19.005732,-4.706647,0.41421,do_max,val,10,0,100,2_multitask_dense
2.653245,0.073843,6.566516,3.046386,1.0343580000000001,0.326678,-5.528908,3.010667,-2.39754,-285.743665,-0.147682,-0.062308,GPP,val,10,0,100,2_multitask_dense
3.721239,-0.525431,1.598607,9.40379,NA,1.604899,-1.468839,8.877926,-15.989647,-9.114956,NA,-0.336867,ER,val,10,0,100,2_multitask_dense
2.905098,0.207644,4.001772,4.894623,0.700605,1.263698,-3.402084,4.537004,-2.261848,-191.093312,-0.123702,0.376668,K600,val,10,0,100,2_multitask_dense
0.732652,0.145969,2.05085,0.297352,0.485036,-0.232083,-1.822543,0.264292,-4.64297,-144.243225,0.448205,0.152581,depth,val,10,0,100,2_multitask_dense
12.016124,-2.065396,21.290304,3.872748,1.326385,-8.456007,-20.429266,-2.767388,-374.833778,-8.947353,-6.436004,0.108609,temp.water,val,10,0,100,2_multitask_dense
1.845311,0.164877,1.432549,1.584662,0.379167,-0.545237,-0.743911,-0.315826,-2.24514,-3.841833,-1.837474,0.591426,do_min,val_times,10,0,100,2_multitask_dense
2.079168,-0.151193,1.652396,1.914638,0.405585,-0.526487,-0.701524,-0.342585,-4.283711,-10.607668,-3.408031,0.472254,do_mean,val_times,10,0,100,2_multitask_dense
2.672899,-0.627021,3.890572,2.28847,0.492947,-0.532649,-2.166487,0.477548,-16.981373,-17.623725,-5.920567,0.35594,do_max,val_times,10,0,100,2_multitask_dense
2.381289,0.124741,6.023758,2.760313,0.816041,0.272704,-4.984291,2.724072,-1.968061,-99.922891,-0.050184,0.022105,GPP,val_times,10,0,100,2_multitask_dense
2.193383,-0.103183,1.826208,5.417761,NA,0.218028,-1.711163,4.913309,-18.675366,-8.9817,NA,0.040163,ER,val_times,10,0,100,2_multitask_dense
2.763971,0.370933,5.054341,4.545638,0.575619,0.574089,-4.694028,4.182171,-5.675807,-172.183879,0.174886,0.35168,K600,val_times,10,0,100,2_multitask_dense
0.335963,0.455048,0.780075,0.309516,0.40597,0.053907,-0.621384,0.275124,-2.790734,-275.857532,0.409928,0.455278,depth,val_times,10,0,100,2_multitask_dense
7.775373,-0.481502,17.850635,2.944611,0.93056,-3.594047,-15.127971,-0.817255,-183.116478,-7.573114,-3.783357,0.433474,temp.water,val_times,10,0,100,2_multitask_dense
0.679472,0.888395,0.76301,0.994813,0.081627,0.046531,-0.211303,0.768861,0.163113,-2.455463,0.85766,0.926624,do_min,train,10,1,100,2_multitask_dense
0.637681,0.88917,0.873622,0.705681,0.064178,-0.040707,-0.473229,0.538723,-0.277016,-1.70916,0.87849,0.92386,do_mean,train,10,1,100,2_multitask_dense
1.085901,0.708451,1.821765,1.064784,0.096072,-0.127134,-1.288186,0.809416,-2.402834,-5.022501,0.699212,0.810204,do_max,train,10,1,100,2_multitask_dense
2.63209,-0.163956,4.540121,3.683796,0.862489,0.258754,-3.779838,3.399192,-2.331178,-173.093005,-0.309464,0.136121,GPP,train,10,1,100,2_multitask_dense
1.86568,0.216421,2.16112,4.289494,NA,0.207924,-1.941048,3.855639,-29.139956,-4.954213,NA,0.248091,ER,train,10,1,100,2_multitask_dense
3.519842,0.145682,8.43155,3.067703,0.597223,-0.696311,-7.849684,2.151122,-11.003257,-8.168909,0.140627,0.278327,K600,train,10,1,100,2_multitask_dense
0.350485,0.149038,0.773308,0.222745,0.596698,-0.0471,-0.570153,0.003311,-1.108166,-49.457498,-0.928414,0.494585,depth,train,10,1,100,2_multitask_dense
1.302171,0.954483,1.821087,1.638042,0.168921,0.23293,-1.58495,1.254396,-1.84291,-0.142703,0.89244,0.91782,temp.water,train,10,1,100,2_multitask_dense
1.559588,0.432176,1.205475,1.501026,0.272175,-0.214924,-0.209686,0.269986,-1.260646,-3.964672,-0.374703,0.706114,do_min,val,10,1,100,2_multitask_dense
1.791596,0.194286,1.756733,1.565313,0.293166,-0.44727,-0.81555,0.028188,-4.1232,-8.147552,-1.155196,0.630259,do_mean,val,10,1,100,2_multitask_dense
2.181634,-0.017775,3.674139,1.808263,0.283174,-0.61094,-2.286281,0.356452,-11.707195,-13.503035,-1.130525,0.57113100000000006,do_max,val,10,1,100,2_multitask_dense
2.932903,-0.131685,6.262608,3.23171,1.09729,0.343439,-5.131035,2.986713,-2.090331,-321.692338,-0.291584,-0.003369,GPP,val,10,1,100,2_multitask_dense
4.22772,-0.968928,1.393291,10.22622,NA,2.247657,-0.609295,9.680164,-11.905777,-10.961577,NA,-0.279866,ER,val,10,1,100,2_multitask_dense
2.786163,0.271194,4.931486,1.98351,0.873675,-1.078515,-4.215391,-0.30512,-3.953528,-30.545861,-0.885979,0.624562,K600,val,10,1,100,2_multitask_dense
2.090938,-5.95602,3.720329,0.229559,0.639684,-1.484725,-3.613179,-0.024277,-17.569607,-85.56514,-2.084266,-0.927002,depth,val,10,1,100,2_multitask_dense
12.623012,-2.382858,22.144075,7.455505,1.559038,-9.072685,-21.099038,-5.528474,-405.581085,-35.865764,-14.896265,0.115503,temp.water,val,10,1,100,2_multitask_dense
1.615632,0.359828,1.252207,1.549376,0.28605,-0.287037,-0.2438,0.132663,-1.479512,-3.628603,-0.614925,0.673067,do_min,val_times,10,1,100,2_multitask_dense
1.862338,0.076396,1.71228,1.706858,0.309918,-0.484303,-0.734509,-0.16545,-4.673619,-8.224998,-1.573792,0.578318,do_mean,val_times,10,1,100,2_multitask_dense
2.224097,-0.12651,3.665043,1.855087,0.294086,-0.617098,-2.177405,0.348993,-14.957111,-11.237843,-1.46314,0.534613,do_max,val_times,10,1,100,2_multitask_dense
2.615269,-0.055711,4.974026,3.137931,0.889008,0.495119,-3.815212,2.737987,-1.023737,-129.424727,-0.246385,0.151253,GPP,val_times,10,1,100,2_multitask_dense
2.549992,-0.491065,1.624646,6.29613,NA,0.673995,-1.066346,5.573963,-14.571841,-12.480694,NA,0.085604,ER,val_times,10,1,100,2_multitask_dense
3.123928,0.196415,6.04613,1.891611,0.730737,-1.0233,-5.530675,-0.213447,-8.552777,-28.990345,-0.546723,0.583734,K600,val_times,10,1,100,2_multitask_dense
1.314405,-7.341324,2.65725,0.205828,0.639684,-0.56549,-2.558003,-0.065293,-42.986049,-121.433038,-2.084266,-0.93536,depth,val_times,10,1,100,2_multitask_dense
8.731621,-0.868313,19.684618,4.674896,1.147888,-3.987769,-16.676524,-1.077666,-222.89235300000001,-20.608591,-6.526595,0.330672,temp.water,val_times,10,1,100,2_multitask_dense
0.845578,0.827158,1.287232,0.983332,0.09471,-0.194003,-1.093889,0.798732,-1.381882,-2.376167,0.808371,0.848508,do_min,train,10,2,100,2_multitask_dense
